0.401354;0.214504
0.451842;0.214495
0.502653;0.214829
0.55351;0.21526
0.604204;0.215748
0.654465;0.215394
0.704961;0.215278
0.755208;0.215274
0.80452;0.214699
0.853338;0.21442
0.902889;0.200332
-0.888263;0.252524
-0.836496;0.260695
-0.784252;0.261488
-0.732578;0.260816
-0.68123;0.260803
-0.631465;0.261908
-0.580425;0.260555
-0.529139;0.259437
-0.477862;0.258864
-0.427182;0.258844
-0.376417;0.258424
-0.326071;0.258428
-0.27571;0.258156
-0.225565;0.258109
-0.175472;0.257952
-0.125341;0.257772
-0.0752284;0.257711
-0.0250794;0.257641
0.0250708;0.257639
0.075217;0.257703
0.125335;0.257807
0.175442;0.257951
0.225562;0.258051
0.275728;0.258382
0.32585;0.258491
0.376083;0.258365
0.426783;0.258705
0.477393;0.258647
0.528535;0.25921
0.579569;0.260108
0.630329;0.26099
0.6803;0.260446
0.731059;0.260464
0.782004;0.260945
0.832239;0.260369
0.885189;0.251997
-0.865142;0.302457
-0.812118;0.304863
-0.75847;0.305437
-0.70667;0.305726
-0.658393;0.308463
-0.607289;0.305991
-0.555465;0.304186
-0.503804;0.303085
-0.452925;0.303308
-0.40187;0.302657
-0.351412;0.302783
-0.300876;0.302416
-0.250754;0.302417
-0.200668;0.302252
-0.150563;0.301944
-0.100483;0.301786
-0.0502579;0.301625
-8.50901e-06;0.301574
0.0502392;0.301625
0.100456;0.301791
0.15059;0.301996
0.200713;0.302195
0.250726;0.302462
0.300934;0.302897
0.351066;0.302933
0.40132;0.302565
0.452345;0.303074
0.503155;0.302805
0.554731;0.303881
0.606184;0.305307
0.657002;0.306847
0.706305;0.305533
0.757385;0.305391
0.809124;0.306246
0.862335;0.299374
-0.786098;0.347124
-0.731701;0.349786
-0.686637;0.356715
-0.635463;0.351962
-0.582497;0.348857
-0.529883;0.347473
-0.479076;0.347834
-0.427439;0.347005
-0.376881;0.347296
-0.325991;0.346806
-0.27587;0.347059
-0.225881;0.34686
-0.175804;0.346482
-0.12587;0.346208
-0.0756471;0.345772
-0.025245;0.345605
0.0251884;0.345607
0.0755929;0.345782
0.125894;0.346155
0.176034;0.346482
0.225892;0.346996
0.275806;0.347199
0.326171;0.347717
0.37631;0.347625
0.426533;0.346785
0.478121;0.3475
0.528992;0.346999
0.581484;0.348554
0.633622;0.350967
0.684276;0.353745
0.731425;0.350643
0.781906;0.350307
-0.810026;0.390759
-0.757594;0.388591
-0.718306;0.407031
-0.665786;0.39851
-0.610544;0.39288
-0.556315;0.391221
-0.505434;0.392936
-0.453423;0.391068
-0.402528;0.392009
-0.351082;0.391107
-0.30086;0.391929
-0.250931;0.391946
-0.201033;0.391396
-0.151348;0.391175
-0.101259;0.390312
-0.0508173;0.38972
-8.89743e-05;0.389582
0.0506615;0.389715
0.101279;0.390172
0.15171;0.390863
0.201343;0.391861
0.250844;0.392282
0.300784;0.392113
0.351514;0.392856
0.401623;0.392568
0.451736;0.390753
0.503971;0.392189
0.555081;0.390579
0.609113;0.392963
0.66259;0.397295
0.711637;0.403524
0.752206;0.396175
0.807603;0.38933
-0.776093;0.429353
-0.746402;0.46314
-0.696137;0.444592
-0.637824;0.435722
-0.582389;0.433779
-0.532171;0.437982
-0.479113;0.435614
-0.428834;0.43641
-0.376016;0.435211
-0.325792;0.43675
-0.275733;0.437333
-0.225907;0.436953
-0.17693;0.436773
-0.127035;0.435501
-0.0767082;0.434247
-0.0258506;0.433471
0.0254508;0.433429
0.0766402;0.43392
0.127631;0.43479
0.177416;0.436952
0.226304;0.438132
0.275524;0.437732
0.325746;0.436977
0.377204;0.438359
0.427192;0.437677
0.476618;0.434493
0.53049;0.436447
0.581836;0.43281
0.63883;0.435931
0.697486;0.443869
0.745721;0.46246
0.776757;0.428649
-0.710283;0.496129
-0.661619;0.47659
-0.605622;0.475446
-0.558108;0.483394
-0.504002;0.479378
-0.454279;0.482359
-0.401265;0.477961
-0.35046;0.481637
-0.300433;0.482553
-0.250159;0.482761
-0.202149;0.483683
-0.153057;0.481367
-0.102766;0.479476
-0.0519258;0.477762
-0.000349437;0.476756
0.0516743;0.477128
0.103642;0.478042
0.153844;0.481264
0.202645;0.484593
0.250813;0.48485
0.299894;0.4829
0.350678;0.481529
0.403255;0.48441
0.451957;0.483626
0.500248;0.47674
0.555598;0.480586
0.605344;0.473241
0.662202;0.476607
0.710056;0.49637
-0.674875;0.528053
-0.629202;0.514738
-0.584226;0.529526
-0.528278;0.522133
-0.479685;0.528219
-0.424298;0.521947
-0.375723;0.525024
-0.324343;0.528
-0.273575;0.527713
-0.226509;0.531766
-0.178514;0.529011
-0.128996;0.52518
-0.07779;0.522736
-0.0261193;0.520493
0.026056;0.519619
0.0792375;0.520231
0.130257;0.524507
0.179277;0.52992
0.227306;0.533212
0.274951;0.531369
0.323934;0.527403
0.375448;0.525528
0.428711;0.532635
0.47552;0.529127
0.521893;0.517402
0.579389;0.524715
0.626096;0.513431
0.669892;0.528053
-0.630021;0.562376
-0.551053;0.563171
-0.504607;0.573855
-0.445687;0.562889
-0.397589;0.572314
-0.350067;0.570578
-0.294621;0.571931
-0.249546;0.579649
-0.202266;0.578628
-0.153869;0.572809
-0.103181;0.567663
-0.0506809;0.5649
0.00117411;0.562912
0.054064;0.561444
0.105548;0.566301
0.155152;0.573637
0.203518;0.579976
0.251318;0.581832
0.298399;0.577367
0.346951;0.571088
0.398487;0.569785
0.453871;0.582391
0.498008;0.572541
0.54366;0.555718
0.621444;0.560902
-0.544005;0.613069
-0.501778;0.6327
-0.466611;0.600369
-0.418105;0.615275
-0.367975;0.621268
-0.319288;0.608984
-0.270344;0.627368
-0.225047;0.628463
-0.176061;0.622531
-0.125918;0.614238
-0.0739055;0.608503
-0.0212161;0.607233
0.0308173;0.604382
0.0796867;0.607682
0.128344;0.615473
0.177139;0.624207
0.225687;0.630233
0.272924;0.630117
0.319271;0.622872
0.366412;0.614832
0.417575;0.612542
0.494585;0.625893
0.537543;0.605932
-0.454999;0.649505
-0.399883;0.662706
-0.350044;0.673267
-0.317768;0.653117
-0.240902;0.681188
-0.197096;0.67176
-0.145119;0.662706
-0.095286;0.654785
-0.0473756;0.652145
0.035428;0.652145
0.0706628;0.654785
0.108631;0.660066
0.150103;0.667987
0.194957;0.675908
0.239105;0.681188
0.317387;0.674645
0.358058;0.665864
0.401108;0.656777
0.454999;0.641584
